"","from","to","ver[el[, 1], ]","ver2[el[, 2], ]"
"1964",125,1414,"9606.ENSP00000257245","9606.ENSP00000271308"
"1965",125,1408,"9606.ENSP00000257245","9606.ENSP00000286428"
"1966",125,1408,"9606.ENSP00000257245","9606.ENSP00000286428"
"1967",125,1406,"9606.ENSP00000257245","9606.ENSP00000288937"
"1968",125,1401,"9606.ENSP00000257245","9606.ENSP00000299300"
"1969",125,1397,"9606.ENSP00000257245","9606.ENSP00000302886"
"1970",125,1393,"9606.ENSP00000257245","9606.ENSP00000307889"
"1971",125,1366,"9606.ENSP00000257245","9606.ENSP00000331901"
"1972",125,1363,"9606.ENSP00000257245","9606.ENSP00000336702"
"1973",125,1356,"9606.ENSP00000257245","9606.ENSP00000341885"
"1974",125,1352,"9606.ENSP00000257245","9606.ENSP00000346015"
"1975",125,1344,"9606.ENSP00000257245","9606.ENSP00000351132"
"1976",125,1343,"9606.ENSP00000257245","9606.ENSP00000351646"
"1977",125,1338,"9606.ENSP00000257245","9606.ENSP00000354580"
"1978",125,1333,"9606.ENSP00000257245","9606.ENSP00000356989"
"1979",125,1321,"9606.ENSP00000257245","9606.ENSP00000360525"
"1980",125,1306,"9606.ENSP00000257245","9606.ENSP00000364289"
"1981",125,1285,"9606.ENSP00000257245","9606.ENSP00000378563"
"1982",125,1264,"9606.ENSP00000257245","9606.ENSP00000400467"
"1983",125,1233,"9606.ENSP00000257245","9606.ENSP00000435777"
"1984",125,1224,"9606.ENSP00000257245","9606.ENSP00000448035"
"1985",125,1186,"9606.ENSP00000257245","9606.ENSP00000261479"
"1986",125,1154,"9606.ENSP00000257245","9606.ENSP00000384296"
"1987",125,1078,"9606.ENSP00000257245","9606.ENSP00000302961"
"1988",125,1078,"9606.ENSP00000257245","9606.ENSP00000302961"
"1989",125,1066,"9606.ENSP00000257245","9606.ENSP00000360609"
"1990",125,1058,"9606.ENSP00000257245","9606.ENSP00000482075"
"1991",125,1049,"9606.ENSP00000257245","9606.ENSP00000251453"
"1992",125,1032,"9606.ENSP00000257245","9606.ENSP00000268379"
"1993",125,1020,"9606.ENSP00000257245","9606.ENSP00000309334"
"1994",125,921,"9606.ENSP00000257245","9606.ENSP00000373620"
"1995",125,921,"9606.ENSP00000257245","9606.ENSP00000373620"
"1996",125,886,"9606.ENSP00000257245","9606.ENSP00000261845"
"1997",125,767,"9606.ENSP00000257245","9606.ENSP00000263025"
"1998",125,762,"9606.ENSP00000257245","9606.ENSP00000272317"
"1999",125,674,"9606.ENSP00000257245","9606.ENSP00000391723"
"2000",125,594,"9606.ENSP00000257245","9606.ENSP00000297185"
"2001",125,554,"9606.ENSP00000257245","9606.ENSP00000428845"
"2002",125,520,"9606.ENSP00000257245","9606.ENSP00000294053"
"2003",125,513,"9606.ENSP00000257245","9606.ENSP00000300107"
"2004",125,508,"9606.ENSP00000257245","9606.ENSP00000322439"
"2005",125,507,"9606.ENSP00000257245","9606.ENSP00000325136"
"2006",125,489,"9606.ENSP00000257245","9606.ENSP00000361635"
"2007",125,489,"9606.ENSP00000257245","9606.ENSP00000361635"
"2008",125,445,"9606.ENSP00000257245","9606.ENSP00000335153"
"2009",125,445,"9606.ENSP00000257245","9606.ENSP00000335153"
"2010",125,349,"9606.ENSP00000257245","9606.ENSP00000480150"
"2011",125,348,"9606.ENSP00000257245","9606.ENSP00000464342"
"2012",125,342,"9606.ENSP00000257245","9606.ENSP00000413908"
"2013",125,309,"9606.ENSP00000257245","9606.ENSP00000264954"
"2014",125,292,"9606.ENSP00000257245","9606.ENSP00000287169"
"2015",125,292,"9606.ENSP00000257245","9606.ENSP00000287169"
"2016",125,218,"9606.ENSP00000257245","9606.ENSP00000296597"
"2017",125,172,"9606.ENSP00000257245","9606.ENSP00000370377"
"2018",125,142,"9606.ENSP00000257245","9606.ENSP00000360782"
"2019",125,134,"9606.ENSP00000257245","9606.ENSP00000272418"
"2020",124,2735,"9606.ENSP00000219169","9606.ENSP00000178640"
"2021",124,2734,"9606.ENSP00000219169","9606.ENSP00000216487"
"2022",124,2733,"9606.ENSP00000219169","9606.ENSP00000217320"
"2023",124,2732,"9606.ENSP00000219169","9606.ENSP00000218249"
"2024",124,2731,"9606.ENSP00000219169","9606.ENSP00000225235"
"2025",124,2730,"9606.ENSP00000219169","9606.ENSP00000225567"
"2026",124,2729,"9606.ENSP00000219169","9606.ENSP00000225655"
"2027",124,2728,"9606.ENSP00000219169","9606.ENSP00000239940"
"2028",124,2727,"9606.ENSP00000219169","9606.ENSP00000245304"
"2029",124,2726,"9606.ENSP00000219169","9606.ENSP00000245544"
"2030",124,2725,"9606.ENSP00000219169","9606.ENSP00000248600"
"2031",124,2724,"9606.ENSP00000219169","9606.ENSP00000252699"
"2032",124,2723,"9606.ENSP00000219169","9606.ENSP00000253083"
"2033",124,2722,"9606.ENSP00000219169","9606.ENSP00000256682"
"2034",124,2721,"9606.ENSP00000219169","9606.ENSP00000263991"
"2035",124,2720,"9606.ENSP00000219169","9606.ENSP00000264335"
"2036",124,2719,"9606.ENSP00000219169","9606.ENSP00000265138"
"2037",124,2718,"9606.ENSP00000219169","9606.ENSP00000269321"
"2038",124,2717,"9606.ENSP00000219169","9606.ENSP00000274376"
"2039",124,2716,"9606.ENSP00000219169","9606.ENSP00000287600"
"2040",124,2715,"9606.ENSP00000219169","9606.ENSP00000297044"
"2041",124,2714,"9606.ENSP00000219169","9606.ENSP00000302100"
"2042",124,2713,"9606.ENSP00000219169","9606.ENSP00000303909"
"2043",124,2712,"9606.ENSP00000219169","9606.ENSP00000304669"
"2044",124,2711,"9606.ENSP00000219169","9606.ENSP00000310406"
"2045",124,2710,"9606.ENSP00000219169","9606.ENSP00000312081"
"2046",124,2709,"9606.ENSP00000219169","9606.ENSP00000312671"
"2047",124,2708,"9606.ENSP00000219169","9606.ENSP00000314067"
"2048",124,2707,"9606.ENSP00000219169","9606.ENSP00000319096"
"2049",124,2706,"9606.ENSP00000219169","9606.ENSP00000322170"
"2050",124,2705,"9606.ENSP00000219169","9606.ENSP00000324205"
"2051",124,2704,"9606.ENSP00000219169","9606.ENSP00000329757"
"2052",124,2703,"9606.ENSP00000219169","9606.ENSP00000333547"
"2053",124,2702,"9606.ENSP00000219169","9606.ENSP00000336747"
"2054",124,2701,"9606.ENSP00000219169","9606.ENSP00000337060"
"2055",124,2700,"9606.ENSP00000219169","9606.ENSP00000340329"
"2056",124,2699,"9606.ENSP00000219169","9606.ENSP00000345731"
"2057",124,2698,"9606.ENSP00000219169","9606.ENSP00000346599"
"2058",124,2697,"9606.ENSP00000219169","9606.ENSP00000351926"
"2059",124,2696,"9606.ENSP00000219169","9606.ENSP00000355689"
"2060",124,2695,"9606.ENSP00000219169","9606.ENSP00000357674"
"2061",124,2694,"9606.ENSP00000219169","9606.ENSP00000358866"
"2062",124,2693,"9606.ENSP00000219169","9606.ENSP00000362639"
"2063",124,2692,"9606.ENSP00000219169","9606.ENSP00000363500"
"2064",124,2691,"9606.ENSP00000219169","9606.ENSP00000365891"
"2065",124,2690,"9606.ENSP00000219169","9606.ENSP00000376792"
"2066",124,2689,"9606.ENSP00000219169","9606.ENSP00000377941"
"2067",124,2688,"9606.ENSP00000219169","9606.ENSP00000379500"
"2068",124,2687,"9606.ENSP00000219169","9606.ENSP00000382004"
"2069",124,2686,"9606.ENSP00000219169","9606.ENSP00000385000"
"2070",124,2685,"9606.ENSP00000219169","9606.ENSP00000387282"
"2071",124,2684,"9606.ENSP00000219169","9606.ENSP00000392147"
"2072",124,2683,"9606.ENSP00000219169","9606.ENSP00000401303"
"2073",124,2682,"9606.ENSP00000219169","9606.ENSP00000406162"
"2074",124,2681,"9606.ENSP00000219169","9606.ENSP00000410083"
"2075",124,2680,"9606.ENSP00000219169","9606.ENSP00000417901"
"2076",124,2679,"9606.ENSP00000219169","9606.ENSP00000420213"
"2077",124,2678,"9606.ENSP00000219169","9606.ENSP00000422007"
"2078",124,2677,"9606.ENSP00000219169","9606.ENSP00000423309"
"2079",124,2676,"9606.ENSP00000219169","9606.ENSP00000428259"
"2080",124,2675,"9606.ENSP00000219169","9606.ENSP00000428564"
